"299","2020-12-27",NULL,NULL,"Central African Republic","Towards Bangui","PARM",NULL,"D_10","515",NULL,"E_2"
"300","2021-02-10",NULL,NULL,"Kombélé village",NULL,"PARM",NULL,"D_11","521",NULL,"E_1"
"301","2021-03-24",NULL,NULL,"Bouar and Bessan",NULL,"PARM",NULL,"D_13","513",NULL,"E_2"
"302","2021-01-01",NULL,NULL,NULL,NULL,"PARM",NULL,"D_10","509",NULL,"E_2"
"303","2013-01-01",NULL,NULL,"Central African Republic","Hundreds of Russian police officers and over 2,200 soldiers deployed.","PARM",NULL,"D_11","518",NULL,"E_1"
"304","2020-12-27",NULL,NULL,"Central African Republic",NULL,"PARM",NULL,"D_10","516",NULL,"E_2"
"305","2021-02-11",NULL,NULL,NULL,NULL,"PARM",NULL,"D_11","522",NULL,"E_1"
"306","2021-02-22",NULL,NULL,"Haute-Kotto Prefecture, Central African Republic",NULL,"PARM",NULL,"D_13","527",NULL,"E_2"
"307","2021-02-10",NULL,NULL,"Kombele, Central African Republic",NULL,"PARM",NULL,"D_11","525","U_9999","E_1"
"308","2021-02-22",NULL,NULL,"Bambari, Central African Republic",NULL,"PARM",NULL,"D_11","528",NULL,"E_1"
"309","2021-02-20",NULL,NULL,NULL,NULL,"PARM",NULL,"D_11","531",NULL,"E_1"
"310","2019-05-24",NULL,NULL,NULL,NULL,"PARM",NULL,"D_1","533","F_1","E_1"
"311","2021-01-01",NULL,NULL,"Bangui, Central African Republic",NULL,"PARM",NULL,"D_10","529",NULL,"E_2"
"312","2021-02-21",NULL,NULL,NULL,NULL,"PARM",NULL,"D_11","532",NULL,"E_1"
"313","2021-02-01",NULL,NULL,"Bambari, Central African Republic",NULL,"PARM",NULL,"D_13","526","U_9999","E_2"
"314","2019-05-24",NULL,NULL,NULL,NULL,"PARM",NULL,"D_1","534",NULL,"E_1"
"315","2021-02-19",NULL,NULL,"Central African Republic","This article is about the lack of accountability when it comes to crimes committed by the Wagner mercenary group in CAR.","PARM",NULL,"D_8","530",NULL,"E_1"
"316","2021-02-21",NULL,NULL,"Bangui",NULL,"PARM",NULL,"D_11","535",NULL,"E_1"
"317","2021-12-22",NULL,NULL,"Bangui",NULL,"PARM",NULL,"D_8","539",NULL,"E_2"
"318","2021-02-21",NULL,NULL,"Bangui",NULL,"PARM",NULL,"D_0","536",NULL,"E_2"
